,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,I_0,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,IR_0,IR_1,IR_2,IR_3,IR_4,IR_5,IR_6,IR_7,IR_8,IR_9,IR_10
864,-3.416,-1.942,-1.803,-1.359,-1.177,-0.934,-0.798,0.208,0.506,1.837,2.885,-0.273,-0.232,-0.187,-0.15,-0.139,-0.1,-0.07,0.099,0.239,0.378,0.401,-0.394,-0.193,-0.173,-0.11,-0.096,-0.075,-0.03,0.035,0.194,0.601,0.925
865,-4.289,-2.268,-1.918,-1.774,-1.251,-1.012,-0.79,0.157,0.553,0.898,2.711,-0.449,-0.204,-0.162,-0.123,-0.102,-0.083,-0.057,0.01,0.071,0.09,0.132,-0.368,-0.167,-0.121,-0.104,-0.065,-0.046,-0.034,0.001,0.089,0.131,0.355
866,-5.648,-3.63,-3.286,-1.826,-1.187,-0.799,-0.148,0.351,0.525,1.12,4.031,-0.308,-0.194,-0.104,-0.078,-0.072,-0.063,-0.001,0.078,0.089,0.115,0.23,-0.249,-0.179,-0.086,-0.045,-0.024,-0.021,0.012,0.071,0.133,0.225,0.449
867,-3.476,-2.245,-2.004,-1.554,-1.269,-0.956,-0.547,0.41,0.492,0.945,1.278,-0.271,-0.222,-0.177,-0.134,-0.103,-0.048,-0.033,0.074,0.135,0.272,0.358,-0.275,-0.181,-0.107,-0.086,-0.066,-0.044,-0.021,0.065,0.189,0.494,0.876
868,-2.392,-2.047,-1.92,-1.825,-1.772,-1.309,-1.136,-0.831,-0.549,0.542,0.83,-0.435,-0.379,-0.277,-0.255,-0.24,-0.223,-0.15,-0.107,-0.045,0.272,0.357,-0.655,-0.335,-0.234,-0.227,-0.207,-0.114,-0.078,-0.064,-0.019,0.363,0.914
869,-4.689,-3.178,-2.029,-1.422,-1.31,-1.191,-0.66,0.368,0.446,0.893,2.131,-0.223,-0.213,-0.17,-0.129,-0.126,-0.114,-0.058,0.124,0.215,0.228,0.245,-0.311,-0.181,-0.114,-0.099,-0.05,-0.041,-0.012,0.105,0.188,0.556,0.689
870,-8.464,-2.494,-1.91,-1.299,-1.057,-0.924,-0.656,0.101,0.441,0.646,1.69,-0.4,-0.274,-0.209,-0.107,-0.095,-0.079,-0.06,0.041,0.094,0.12,0.328,-0.376,-0.172,-0.111,-0.095,-0.062,-0.049,-0.039,0.071,0.156,0.212,0.363
871,-1.7,-1.347,-1.246,-1.165,-1.011,-0.585,0.057,0.455,0.682,0.763,1.916,-0.19,-0.131,-0.04,-0.037,-0.034,-0.026,0.004,0.026,0.029,0.043,0.112,-0.17,-0.127,-0.075,-0.036,-0.026,-0.021,0.001,0.035,0.058,0.072,0.169
872,-2.501,-1.401,-1.147,-0.925,-0.854,-0.718,0.257,0.41,0.433,10.128,45.511,-0.166,-0.102,-0.083,-0.058,-0.057,-0.046,0.052,0.107,0.119,0.179,0.405,-0.493,-0.1,-0.067,-0.065,-0.059,-0.054,0.004,0.039,0.252,0.28,0.287
873,-2.647,-2.266,-1.872,-1.198,-1.038,-0.995,-0.699,0.308,0.765,1.771,1.907,-0.557,-0.425,-0.275,-0.266,-0.256,-0.253,-0.183,0.087,0.183,0.27,0.332,-0.56,-0.458,-0.302,-0.224,-0.157,-0.119,-0.106,0.043,0.117,0.365,0.518
874,-3.581,-2.306,-2.14,-1.702,-1.312,-1.21,-1.119,-0.847,0.164,0.551,1.493,-0.393,-0.358,-0.278,-0.171,-0.155,-0.117,-0.104,-0.045,0.107,0.187,0.22,-0.367,-0.226,-0.176,-0.151,-0.13,-0.072,-0.053,-0.027,0.115,0.309,0.549
875,-3.844,-3.321,-1.989,-1.218,-1.15,-0.93,-0.458,0.385,0.54,1.095,1.78,-0.238,-0.177,-0.101,-0.092,-0.079,-0.056,-0.049,0.031,0.093,0.152,0.185,-0.282,-0.175,-0.09,-0.06,-0.051,-0.039,-0.026,0.017,0.095,0.196,0.482
876,-5.459,-2.437,-1.509,-1.241,-0.93,-0.756,0.064,0.597,0.829,1.116,2.906,-0.311,-0.212,-0.161,-0.11,-0.088,-0.062,0.024,0.101,0.119,0.154,0.222,-0.712,-0.154,-0.114,-0.092,-0.062,-0.03,0.019,0.09,0.141,0.184,0.558
877,-4.8,-2.555,-2.395,-2.118,-1.421,-1.309,-0.889,-0.413,0.586,0.788,0.845,-0.309,-0.299,-0.265,-0.183,-0.145,-0.106,-0.074,-0.036,0.053,0.086,0.466,-0.31,-0.215,-0.191,-0.127,-0.081,-0.056,-0.037,-0.018,0.088,0.105,0.661
878,-3.461,-2.695,-1.345,-1.048,-0.646,-0.421,0.316,0.442,0.864,1.739,2.498,-0.236,-0.155,-0.082,-0.07,-0.052,-0.036,0.053,0.069,0.07,0.075,0.299,-0.187,-0.115,-0.076,-0.057,-0.044,-0.026,0.038,0.064,0.129,0.15,0.309
879,-16.45,-1.682,-1.15,-0.877,-0.573,-0.354,0.228,0.426,0.485,0.644,1.466,-0.364,-0.087,-0.077,-0.046,-0.041,-0.03,0.024,0.032,0.038,0.05,0.121,-0.132,-0.104,-0.087,-0.069,-0.04,-0.022,0.036,0.068,0.08,0.084,0.247
880,-6.606,-2.785,-1.479,-1.13,-0.93,-0.783,-0.391,0.311,0.552,0.664,0.996,-0.445,-0.236,-0.157,-0.129,-0.105,-0.073,-0.043,0.078,0.114,0.143,0.174,-0.489,-0.129,-0.12,-0.114,-0.083,-0.067,-0.034,0.086,0.185,0.318,0.544
881,-4.258,-2.902,-1.932,-1.519,-1.426,-1.244,-1.058,-0.514,-0.028,0.436,0.693,-0.237,-0.217,-0.181,-0.156,-0.13,-0.118,-0.082,-0.051,0.046,0.132,0.269,-0.325,-0.233,-0.185,-0.118,-0.082,-0.052,-0.045,-0.029,0.085,0.295,1.033
882,-5.629,-2.569,-1.322,-1.021,-0.966,-0.734,-0.35,0.334,0.875,1.109,1.729,-0.366,-0.222,-0.165,-0.144,-0.111,-0.076,-0.038,0.048,0.098,0.12,0.163,-0.24,-0.206,-0.181,-0.076,-0.066,-0.059,-0.04,0.03,0.124,0.204,0.425
883,-2.338,-1.982,-1.368,-0.861,-0.827,-0.739,-0.722,0.349,0.581,1.016,1.609,-0.248,-0.206,-0.115,-0.1,-0.096,-0.086,-0.04,0.027,0.064,0.144,0.231,-0.423,-0.172,-0.135,-0.12,-0.085,-0.047,-0.041,0.027,0.123,0.158,0.412
884,-4.014,-2.289,-1.738,-1.408,-1.221,-0.86,-0.526,0.478,0.654,1.173,1.527,-0.227,-0.154,-0.081,-0.076,-0.069,-0.052,-0.039,0.056,0.097,0.131,0.294,-0.387,-0.198,-0.064,-0.056,-0.038,-0.025,-0.012,0.065,0.125,0.234,0.317
885,-8.378,-2.853,-2.228,-1.517,-1.136,-0.914,-0.61,0.356,0.563,0.631,0.689,-0.326,-0.253,-0.217,-0.132,-0.094,-0.079,-0.045,0.084,0.116,0.156,0.273,-0.172,-0.143,-0.113,-0.103,-0.06,-0.041,-0.028,0.136,0.19,0.396,0.543
886,-2.057,-1.378,-1.086,-1.045,-0.646,-0.464,0.285,0.671,0.797,0.931,1.127,-0.429,-0.133,-0.129,-0.096,-0.068,-0.059,0.035,0.068,0.087,0.103,0.132,-0.208,-0.133,-0.123,-0.105,-0.104,-0.089,0.052,0.1,0.117,0.127,0.24
887,-4.21,-2.056,-1.588,-1.418,-1.103,-0.796,-0.616,0.481,0.657,0.936,2.285,-0.249,-0.178,-0.147,-0.131,-0.108,-0.081,-0.044,0.035,0.059,0.124,0.227,-0.324,-0.209,-0.151,-0.093,-0.063,-0.043,-0.015,0.026,0.056,0.202,0.494
888,-3.788,-2.718,-2.053,-1.786,-1.555,-1.071,-0.864,-0.614,0.252,0.57,0.679,-0.365,-0.191,-0.135,-0.105,-0.1,-0.09,-0.067,-0.055,0.018,0.056,0.152,-0.326,-0.233,-0.172,-0.104,-0.096,-0.058,-0.027,-0.018,0.042,0.119,0.256
889,-3.396,-2.798,-2.141,-1.749,-1.417,-1.235,-1.032,-0.697,0.425,0.68,1.111,-0.28,-0.183,-0.165,-0.162,-0.145,-0.082,-0.066,-0.041,0.112,0.148,0.202,-0.515,-0.184,-0.145,-0.117,-0.071,-0.058,-0.03,-0.019,0.125,0.173,0.473
890,-4.487,-1.269,-1.103,-1.004,-0.805,-0.538,-0.24,0.415,0.565,0.763,1.6,-0.316,-0.096,-0.075,-0.053,-0.043,-0.031,-0.026,0.027,0.05,0.065,0.091,-0.399,-0.107,-0.081,-0.071,-0.056,-0.028,-0.025,0.035,0.079,0.126,0.282
891,-3.581,-2.582,-1.563,-1.211,-1.013,-0.674,-0.403,0.342,0.57,0.834,2.429,-0.203,-0.118,-0.103,-0.074,-0.058,-0.044,-0.023,0.064,0.089,0.125,0.142,-0.333,-0.187,-0.089,-0.055,-0.044,-0.03,-0.011,0.032,0.16,0.199,0.39
892,-2.874,-1.835,-1.394,-1.237,-1.193,-0.69,0.05,0.535,0.589,0.641,1.015,-0.375,-0.144,-0.104,-0.09,-0.07,-0.038,0.027,0.071,0.088,0.111,0.289,-0.498,-0.212,-0.094,-0.068,-0.049,-0.032,0.034,0.122,0.148,0.222,0.396
893,-4.135,-2.331,-2.202,-1.785,-1.574,-1.467,-1.211,-0.854,-0.331,0.487,1.218,-0.32,-0.268,-0.182,-0.177,-0.137,-0.128,-0.089,-0.058,-0.026,0.103,0.273,-0.414,-0.209,-0.152,-0.115,-0.087,-0.061,-0.057,-0.033,-0.012,0.222,0.56
894,-9.047,-3.783,-2.457,-2.075,-1.384,-0.952,-0.505,0.278,0.387,0.769,1.551,-0.347,-0.154,-0.081,-0.069,-0.054,-0.039,-0.018,0.043,0.067,0.105,0.125,-0.333,-0.113,-0.07,-0.047,-0.027,-0.015,-0.008,0.039,0.09,0.29,0.46
895,-3.184,-1.897,-1.358,-1.167,-0.855,-0.564,-0.12,0.657,0.907,1.322,3.875,-0.375,-0.29,-0.149,-0.065,-0.052,-0.02,-0.005,0.102,0.197,0.262,0.346,-0.456,-0.248,-0.1,-0.087,-0.046,-0.022,-0.004,0.072,0.148,0.225,0.506
896,-3.341,-2.391,-2.099,-1.487,-1.244,-0.712,0.246,0.552,0.72,0.88,1.39,-0.381,-0.238,-0.185,-0.103,-0.093,-0.074,0.012,0.067,0.139,0.228,0.437,-0.582,-0.168,-0.092,-0.074,-0.049,-0.039,0.007,0.098,0.177,0.272,0.812
897,-3.318,-2.534,-2.078,-1.628,-1.361,-0.774,-0.721,-0.623,0.327,0.515,1.664,-0.227,-0.166,-0.11,-0.077,-0.065,-0.051,-0.046,-0.037,0.045,0.054,0.281,-0.363,-0.105,-0.096,-0.087,-0.067,-0.025,-0.022,-0.014,0.069,0.146,0.269
898,-3.21,-2.373,-2.045,-1.622,-1.126,-0.952,-0.745,0.241,0.495,0.755,1.118,-0.21,-0.195,-0.173,-0.153,-0.1,-0.088,-0.066,0.036,0.085,0.134,0.155,-0.34,-0.18,-0.145,-0.083,-0.064,-0.051,-0.047,0.036,0.111,0.293,0.367
899,-3.456,-2.593,-2.05,-1.463,-1.386,-1.057,-0.637,0.321,0.632,0.854,1.101,-0.346,-0.245,-0.14,-0.11,-0.104,-0.08,-0.069,0.1,0.168,0.186,0.221,-0.803,-0.171,-0.103,-0.075,-0.066,-0.044,-0.037,0.096,0.205,0.328,0.348
900,-3.016,-2.175,-1.663,-1.424,-1.346,-1.084,-0.686,-0.45,0.58,0.722,1.002,-0.202,-0.181,-0.162,-0.129,-0.108,-0.102,-0.084,-0.028,0.067,0.125,0.177,-0.239,-0.219,-0.125,-0.105,-0.085,-0.057,-0.048,-0.021,0.081,0.209,0.498
901,-2.119,-1.8,-1.483,-1.265,-1.212,-1.048,-0.903,0.531,0.556,0.611,1.487,-0.484,-0.354,-0.32,-0.299,-0.204,-0.163,-0.138,0.149,0.29,0.344,0.394,-0.361,-0.335,-0.299,-0.171,-0.136,-0.11,-0.102,0.13,0.487,0.608,0.746
902,-2.944,-2.272,-1.975,-1.767,-1.463,-1.413,-1.267,-0.545,0.426,0.793,0.817,-0.365,-0.254,-0.246,-0.205,-0.153,-0.123,-0.092,-0.052,0.157,0.176,0.342,-0.911,-0.168,-0.155,-0.132,-0.11,-0.08,-0.069,-0.021,0.195,0.356,0.563
903,-4.376,-2.163,-1.839,-1.487,-1.356,-1.145,-0.928,-0.811,0.47,0.829,1.61,-0.455,-0.431,-0.239,-0.186,-0.167,-0.12,-0.096,-0.07,0.098,0.188,0.391,-0.445,-0.335,-0.277,-0.164,-0.075,-0.069,-0.047,-0.036,0.133,0.329,0.465
904,-10.906,-8.324,-3.038,-1.338,-0.815,-0.576,0.364,0.845,0.888,1.53,1.881,-0.511,-0.45,-0.345,-0.306,-0.206,-0.112,0.072,0.141,0.215,0.273,0.402,-0.639,-0.486,-0.217,-0.062,-0.054,-0.039,0.094,0.14,0.18,0.236,0.429
905,-3.721,-2.159,-1.669,-1.112,-1.069,-0.68,0.442,0.54,1.081,1.383,1.816,-0.309,-0.247,-0.194,-0.127,-0.118,-0.059,0.101,0.138,0.197,0.259,0.284,-0.822,-0.22,-0.132,-0.102,-0.059,-0.029,0.066,0.12,0.151,0.523,0.626
906,-1.758,-1.457,-1.259,-1.218,-0.593,0.107,0.541,0.695,0.739,0.826,1.049,-0.225,-0.164,-0.145,-0.129,-0.087,0.017,0.141,0.156,0.184,0.206,0.23,-0.712,-0.211,-0.108,-0.087,-0.071,0.031,0.157,0.219,0.266,0.319,0.34
907,-3.995,-2.827,-2.067,-1.085,-0.928,-0.774,0.268,0.446,0.622,1.147,2.145,-0.253,-0.203,-0.132,-0.108,-0.08,-0.053,0.032,0.096,0.117,0.134,0.153,-0.349,-0.145,-0.1,-0.067,-0.052,-0.025,0.018,0.107,0.187,0.338,0.605
908,-1.613,-1.324,-1.23,-1.058,-0.876,0.538,0.671,0.747,0.89,2.079,3.547,-0.343,-0.186,-0.153,-0.123,-0.073,0.082,0.119,0.17,0.209,0.252,0.322,-0.442,-0.185,-0.118,-0.09,-0.071,0.053,0.087,0.136,0.228,0.352,0.518
909,-4.908,-2.345,-1.636,-1.146,-0.828,-0.711,-0.171,0.461,1.202,2.07,3.066,-0.399,-0.166,-0.06,-0.055,-0.047,-0.034,-0.007,0.047,0.121,0.196,0.337,-0.201,-0.11,-0.08,-0.055,-0.033,-0.023,-0.006,0.037,0.115,0.131,0.26
910,-4.679,-3.177,-2.036,-1.407,-1.365,-0.596,0.124,0.499,0.556,0.973,2.288,-0.333,-0.294,-0.185,-0.133,-0.109,-0.098,0.061,0.112,0.161,0.204,0.259,-0.61,-0.138,-0.083,-0.073,-0.068,-0.054,0.069,0.157,0.23,0.276,0.625
911,-1.713,-1.675,-1.663,-1.486,-1.455,-1.163,-0.936,0.251,0.536,0.809,1.551,-0.628,-0.317,-0.273,-0.16,-0.145,-0.134,-0.072,0.106,0.171,0.295,0.324,-0.437,-0.332,-0.189,-0.116,-0.111,-0.108,-0.043,0.123,0.185,0.487,0.694
912,-3.573,-1.943,-1.736,-1.245,-1.1,-0.804,-0.48,0.447,0.59,0.699,1.866,-0.519,-0.187,-0.145,-0.135,-0.11,-0.098,-0.092,0.077,0.153,0.171,0.193,-0.463,-0.237,-0.185,-0.108,-0.08,-0.065,-0.045,0.051,0.214,0.285,0.389
913,-6.345,-2.773,-1.875,-1.512,-1.213,-0.906,-0.596,-0.144,0.419,0.637,0.965,-0.435,-0.303,-0.167,-0.155,-0.127,-0.106,-0.085,0.02,0.188,0.213,0.231,-0.336,-0.18,-0.14,-0.113,-0.09,-0.075,-0.05,0.031,0.303,0.418,0.806
914,-2.925,-2.819,-2.784,-1.813,-1.092,-0.764,-0.101,0.41,0.59,1.23,5.573,-0.39,-0.124,-0.069,-0.063,-0.053,-0.045,-0.004,0.037,0.049,0.086,0.393,-0.136,-0.117,-0.067,-0.046,-0.026,-0.024,-0.004,0.048,0.077,0.152,0.254
915,-5.267,-2.874,-1.801,-1.459,-1.33,-1.056,-0.474,0.081,0.579,1.03,1.477,-0.399,-0.293,-0.169,-0.14,-0.117,-0.051,-0.034,0.062,0.13,0.171,0.344,-0.454,-0.252,-0.111,-0.08,-0.075,-0.049,-0.022,0.071,0.165,0.319,0.398
916,-2.057,-1.442,-1.36,-1.294,-1.014,-0.572,-0.303,0.569,0.681,1.047,1.707,-0.226,-0.199,-0.113,-0.067,-0.059,-0.055,-0.015,0.052,0.07,0.148,0.298,-0.191,-0.125,-0.099,-0.091,-0.062,-0.047,-0.017,0.047,0.131,0.17,0.359
917,-3.822,-1.873,-1.525,-1.366,-1.031,-0.708,-0.567,0.519,0.751,1.135,1.762,-0.234,-0.156,-0.126,-0.105,-0.095,-0.084,-0.058,0.085,0.096,0.163,0.261,-0.353,-0.199,-0.11,-0.078,-0.063,-0.043,-0.037,0.075,0.122,0.21,0.373
918,-4.307,-2.052,-1.599,-1.436,-1.382,-0.874,-0.595,-0.305,0.389,0.606,1.284,-0.42,-0.351,-0.257,-0.179,-0.151,-0.059,-0.051,-0.011,0.06,0.08,0.2,-0.248,-0.216,-0.154,-0.126,-0.098,-0.087,-0.045,-0.003,0.108,0.162,0.337
919,-3.009,-2.098,-1.499,-1.299,-1.128,-1.064,-0.822,0.302,0.482,1.047,1.528,-0.302,-0.212,-0.175,-0.154,-0.133,-0.108,-0.08,0.068,0.246,0.272,0.304,-0.405,-0.2,-0.173,-0.143,-0.097,-0.056,-0.037,0.053,0.216,0.557,0.694
920,-2.715,-2.531,-2.085,-1.413,-1.225,-0.957,-0.82,-0.112,0.448,0.467,0.882,-0.169,-0.134,-0.127,-0.11,-0.087,-0.074,-0.055,0.014,0.086,0.134,0.142,-0.241,-0.161,-0.073,-0.061,-0.051,-0.047,-0.034,0.059,0.161,0.249,0.424
921,-8.039,-3.567,-1.743,-1.154,-0.953,-0.831,-0.154,0.36,0.656,1.076,1.998,-0.208,-0.102,-0.087,-0.066,-0.056,-0.036,-0.011,0.043,0.077,0.102,0.259,-0.237,-0.122,-0.057,-0.045,-0.029,-0.016,-0.003,0.043,0.105,0.239,0.315
922,-4.083,-3.148,-2.879,-2.253,-1.687,-1.139,-0.919,-0.415,0.496,0.794,1.082,-0.376,-0.338,-0.297,-0.239,-0.201,-0.177,-0.142,-0.013,0.258,0.339,0.364,-0.54,-0.355,-0.158,-0.137,-0.089,-0.07,-0.051,0.029,0.253,0.554,0.811
923,-2.376,-1.501,-1.135,-1.098,-0.984,-0.898,-0.72,-0.523,0.59,0.651,2.17,-0.201,-0.159,-0.148,-0.141,-0.136,-0.099,-0.074,-0.042,0.111,0.155,0.199,-0.271,-0.244,-0.165,-0.156,-0.123,-0.094,-0.054,-0.023,0.065,0.258,0.308
924,-4.538,-2.069,-1.844,-1.567,-1.235,-1.077,-0.7,0.383,0.551,0.658,1.725,-0.342,-0.181,-0.118,-0.114,-0.087,-0.069,-0.057,0.065,0.114,0.132,0.355,-0.186,-0.162,-0.119,-0.086,-0.054,-0.043,-0.032,0.07,0.153,0.283,0.389
925,-7.162,-1.974,-1.828,-1.489,-1.241,-1.016,-0.938,0.119,0.533,0.609,1.838,-0.403,-0.263,-0.156,-0.088,-0.074,-0.063,-0.054,0.032,0.079,0.099,0.206,-0.244,-0.153,-0.095,-0.07,-0.053,-0.039,-0.037,0.071,0.127,0.163,0.223
926,-3.685,-2.907,-2.432,-1.748,-1.428,-1.181,-0.814,-0.595,0.324,0.586,1.029,-0.3,-0.202,-0.159,-0.132,-0.099,-0.083,-0.064,-0.034,0.053,0.09,0.144,-0.396,-0.186,-0.139,-0.069,-0.059,-0.057,-0.034,-0.016,0.059,0.16,0.444
927,-4.185,-2.101,-1.658,-1.544,-1.25,-0.929,-0.411,-0.221,0.591,0.637,2.396,-0.342,-0.109,-0.053,-0.043,-0.03,-0.022,-0.017,-0.009,0.027,0.042,0.129,-0.222,-0.122,-0.08,-0.058,-0.033,-0.02,-0.008,-0.0,0.038,0.06,0.081
928,-5.715,-2.535,-2.163,-1.91,-1.543,-1.28,-0.635,-0.452,0.486,0.672,1.127,-0.483,-0.201,-0.15,-0.138,-0.129,-0.117,-0.092,-0.064,0.061,0.083,0.243,-0.293,-0.256,-0.169,-0.099,-0.069,-0.052,-0.05,-0.041,0.081,0.127,0.526
929,-6.4,-2.455,-1.996,-1.634,-1.124,-0.709,0.313,0.484,0.556,1.02,1.923,-0.312,-0.108,-0.098,-0.068,-0.052,-0.043,0.035,0.064,0.092,0.101,0.116,-0.36,-0.092,-0.058,-0.045,-0.037,-0.019,0.027,0.086,0.171,0.202,0.331
930,-5.848,-2.497,-1.995,-1.687,-1.56,-0.896,-0.578,-0.285,0.383,0.595,0.967,-0.352,-0.268,-0.201,-0.139,-0.107,-0.076,-0.062,-0.017,0.086,0.147,0.203,-0.281,-0.165,-0.132,-0.094,-0.067,-0.05,-0.039,-0.016,0.134,0.373,0.794
931,-3.283,-1.817,-1.449,-1.128,-0.936,-0.799,-0.715,-0.175,0.378,0.944,1.119,-0.157,-0.124,-0.119,-0.108,-0.097,-0.064,-0.048,-0.007,0.088,0.118,0.166,-0.281,-0.166,-0.124,-0.088,-0.066,-0.054,-0.039,0.007,0.097,0.253,0.449
932,-2.823,-2.355,-1.992,-1.49,-1.366,-1.127,-0.866,-0.33,0.646,0.999,1.336,-0.27,-0.226,-0.213,-0.159,-0.118,-0.062,-0.048,-0.024,0.076,0.175,0.289,-0.606,-0.238,-0.164,-0.109,-0.055,-0.044,-0.022,-0.009,0.109,0.187,0.417
933,-3.452,-2.244,-1.739,-1.444,-1.071,-0.806,-0.59,0.34,0.59,1.351,1.691,-0.395,-0.108,-0.098,-0.088,-0.074,-0.07,-0.026,0.063,0.093,0.147,0.165,-0.276,-0.131,-0.102,-0.065,-0.048,-0.034,-0.016,0.064,0.1,0.249,0.411
934,-3.894,-3.52,-2.261,-2.079,-1.288,-0.997,-0.861,-0.591,0.38,0.739,1.183,-0.234,-0.202,-0.137,-0.11,-0.091,-0.077,-0.061,-0.048,0.06,0.144,0.189,-0.278,-0.199,-0.163,-0.117,-0.041,-0.039,-0.024,-0.017,0.079,0.17,0.525
935,-2.433,-2.059,-2.018,-1.297,-1.19,-0.963,-0.829,-0.793,-0.709,0.516,1.526,-0.327,-0.209,-0.203,-0.197,-0.173,-0.16,-0.128,-0.123,-0.079,0.166,0.232,-0.462,-0.259,-0.213,-0.167,-0.135,-0.119,-0.096,-0.06,-0.038,0.257,0.512
936,-3.005,-2.357,-2.07,-1.729,-1.323,-1.018,-0.748,-0.583,-0.282,0.47,0.665,-0.238,-0.118,-0.081,-0.075,-0.072,-0.065,-0.055,-0.043,-0.032,0.068,0.159,-0.261,-0.165,-0.124,-0.102,-0.07,-0.032,-0.028,-0.02,-0.018,0.123,0.339
937,-5.814,-2.486,-1.235,-0.652,-0.547,-0.395,0.114,0.478,0.727,0.848,2.764,-0.234,-0.195,-0.117,-0.102,-0.069,-0.053,0.002,0.051,0.071,0.1,0.17,-0.432,-0.181,-0.096,-0.093,-0.082,-0.048,0.007,0.057,0.084,0.191,0.273
938,-3.893,-2.394,-2.09,-1.703,-1.399,-1.273,-0.886,0.323,0.543,0.757,2.037,-0.315,-0.229,-0.201,-0.166,-0.155,-0.125,-0.069,0.099,0.138,0.203,0.331,-0.27,-0.196,-0.135,-0.074,-0.07,-0.068,-0.041,0.05,0.183,0.336,1.023
939,-3.618,-2.709,-2.113,-1.769,-1.442,-1.181,-0.949,-0.753,-0.014,0.363,0.488,-0.166,-0.146,-0.14,-0.117,-0.112,-0.09,-0.058,-0.04,0.024,0.124,0.15,-0.597,-0.127,-0.095,-0.069,-0.056,-0.051,-0.045,-0.027,0.106,0.305,0.36
940,-2.208,-1.9,-1.611,-1.368,-1.191,-0.935,-0.615,0.533,0.667,1.067,1.781,-0.321,-0.236,-0.22,-0.173,-0.147,-0.13,-0.118,0.115,0.233,0.271,0.307,-0.521,-0.204,-0.138,-0.112,-0.107,-0.089,-0.059,0.066,0.329,0.46,0.55
941,-3.716,-2.415,-1.581,-1.306,-0.956,-0.591,-0.414,0.512,0.68,0.831,1.914,-0.309,-0.169,-0.121,-0.093,-0.075,-0.045,-0.029,0.061,0.124,0.145,0.163,-0.523,-0.234,-0.095,-0.073,-0.048,-0.039,-0.017,0.068,0.123,0.193,0.246
942,-2.667,-1.752,-1.504,-1.189,-1.146,-0.769,-0.505,0.164,0.562,0.736,2.722,-0.144,-0.096,-0.086,-0.076,-0.05,-0.033,-0.026,0.014,0.068,0.103,0.157,-0.174,-0.108,-0.074,-0.067,-0.051,-0.03,-0.02,0.021,0.071,0.126,0.339
943,-9.92,-3.393,-2.471,-1.309,-1.084,-0.957,-0.389,0.483,0.571,0.668,0.78,-0.167,-0.078,-0.069,-0.061,-0.054,-0.029,-0.014,0.039,0.052,0.064,0.122,-0.163,-0.085,-0.039,-0.031,-0.019,-0.015,-0.008,0.062,0.095,0.105,0.225
944,-2.29,-2.062,-1.769,-1.519,-1.371,-1.184,-1.062,-0.536,0.547,0.683,1.517,-0.26,-0.142,-0.119,-0.071,-0.037,-0.03,-0.016,-0.009,0.038,0.099,0.16,-0.172,-0.113,-0.068,-0.058,-0.025,-0.015,-0.013,-0.004,0.059,0.138,0.29
945,-2.91,-2.319,-1.39,-1.178,-0.917,-0.59,-0.013,0.433,0.697,0.796,3.314,-0.372,-0.268,-0.187,-0.137,-0.106,-0.07,-0.001,0.047,0.061,0.079,0.156,-0.508,-0.19,-0.132,-0.116,-0.086,-0.055,-0.006,0.051,0.088,0.113,0.274
946,-2.54,-2.274,-1.778,-1.526,-1.08,-1.004,-0.942,-0.611,-0.333,0.486,1.307,-0.302,-0.219,-0.213,-0.154,-0.151,-0.124,-0.101,-0.066,-0.032,0.114,0.183,-0.453,-0.391,-0.184,-0.126,-0.12,-0.101,-0.072,-0.046,-0.014,0.152,0.376
947,-5.29,-2.659,-1.474,-1.224,-0.966,-0.247,0.455,0.661,0.847,0.966,2.082,-0.198,-0.125,-0.111,-0.07,-0.05,-0.035,0.061,0.073,0.092,0.12,0.228,-0.463,-0.086,-0.057,-0.043,-0.032,-0.012,0.074,0.091,0.141,0.198,0.321
948,-3.684,-2.494,-2.077,-1.862,-1.112,-0.959,-0.378,0.462,0.515,1.176,1.409,-0.173,-0.144,-0.122,-0.075,-0.065,-0.038,-0.026,0.063,0.096,0.104,0.123,-0.543,-0.139,-0.072,-0.067,-0.04,-0.021,-0.008,0.065,0.116,0.196,0.266
949,-10.548,-2.527,-1.479,-1.296,-1.087,-0.613,-0.206,0.4,0.561,0.764,1.234,-0.433,-0.3,-0.073,-0.067,-0.056,-0.042,-0.002,0.047,0.067,0.075,0.111,-0.21,-0.131,-0.088,-0.051,-0.043,-0.029,0.003,0.075,0.116,0.13,0.259
950,-2.838,-2.525,-2.334,-1.917,-1.558,-1.444,-1.036,0.012,0.667,0.834,0.884,-0.323,-0.281,-0.169,-0.114,-0.089,-0.08,-0.053,0.003,0.131,0.171,0.239,-0.685,-0.155,-0.079,-0.068,-0.059,-0.045,-0.029,0.022,0.167,0.205,0.358
951,-2.217,-1.976,-1.412,-1.101,-0.858,-0.552,-0.407,0.573,0.707,0.848,1.414,-0.264,-0.226,-0.166,-0.124,-0.09,-0.078,-0.044,0.048,0.11,0.138,0.197,-0.271,-0.181,-0.153,-0.115,-0.099,-0.08,-0.052,0.068,0.124,0.192,0.317
952,-4.478,-2.844,-2.346,-1.212,-0.978,-0.845,-0.332,0.362,0.492,0.799,1.688,-0.206,-0.12,-0.089,-0.068,-0.062,-0.048,-0.019,0.039,0.056,0.097,0.219,-0.239,-0.08,-0.065,-0.057,-0.043,-0.029,-0.014,0.061,0.102,0.213,0.282
